카테고리,키워드,질문
취미,음악,제가 다운받아서 갖고있는 음악들을 애플뮤직에 추가해서 들을수 있나요? 핸드폰하고 동기화 하면 폰에도 음악들이 깔리던데 폰에 음악들 다운안되게 하면서는 안되나요? 방법 및 순서들 좀 알려주세요
취미,음악,
취미,음악,
취미,음악,
취미,음악,
취미,음악,무료로 음악 끝까지 들을 수 있는 어플 있나요..? 스포티파이나 리뷰 안좋은 어플 말고요
취미,음악,
취미,음악,고1수학수행으로 진로랑 연관지어서 탐구활동을 해야하는데 음악과 집합과명제를 연관지으려고 하거든요!! 어떻게 해야할까요?? 다양하게 알려주세요!
취미,음악,"-음악담당 pd의 직업을 가진 유명인
-유명한 오케스트라 (한국은 포함이고 다른 나라의 유명한 오케스트라도 한두개씩 있으면 좋겠어요.)
- 유명한 오케스트라 단원

진짜ㅠㅠㅠㅠ 지금 다 밀렷는데ㅠㅠ 급해서 질문 올려요ㅠㅠ 내공 50이니 꼭 답변 부탁드려요"
취미,음악,"안녕하세요 제 꿈이 예능작가랑 음악 프로듀서 인데요 예능작가를 하려면 뭘 해야하는지 순서대로 알려주세요!

1 예능작가와 음악 프로듀서를 하려면 공부는 얼마나 잘해야 하나요?

2 음악 프로듀서는 실용음악 학원을 다니는게 좋겠죠?

3 예능작가와 음악 프로듀서는 각각 어떤 학교와 어디 학과를 가야하나요?

아 이건 제 고민인데 제가 중학생인데 처음에는 그냥 음악쪽으로 진로를 고민했어서 다니던 학원을 끊고 실용음악을 다니기로 했는데 어떻게 하면 좋을까요?

자세하게 적어주세요.."
취미,음악,
취미,음악,"작곡이나 음악을하고싶습니다..ㅠㅠ
작곡 나이30대중반에해도가능할까요?
작곡이나음악이 적성에맞는지어떻게알수있나요?
피아노는 6년+취미로다니다가 성인되서1년다녔습니다
음악듣는건 너무 좋아하고 노래는중상정도... 가수처럼잘부르는편은아닙니다...
직업이있긴한데.... 음악하고싶네요
작곡엄청어려울까요?"
취미,음악,
취미,음악,음악관련된 한자 4개 알려주새요!
취미,음악,
취미,음악,"임영웅 신곡 모래알갱이 발매 했는데 음악방송에서
1위 소식 있나요?"
취미,음악,
취미,음악,
취미,음악,
취미,음악,
취미,음악,꽃과 음악을 연관시켜야 하는데 음악이 꽃에게 미치는 영향같은 것 좀 알려주세요
취미,음악,"김호중 테너이자 크로스오버 가수의 노래를 들어보면 매우 다양하던데요 
김호중 가수의 음악 장르가 궁금해요"
취미,음악,
취미,음악,
취미,음악,
취미,음악,
취미,음악,"작곡,작사,보컬등을 배우고싶고 일본음악을 좋아해서 일본으로 유학을 가보고싶습니다.
1.워킹홀리데이처럼 일본가서 알바같은 일을 할 수 있을까요?
2.한국이라면 인터넷으로 어떤 작곡가,작사가 선생님의 정보를 쉽게 찾을 수 있는데 일본도 이런 시스템이 있을까요??"
취미,음악,"부산 해운대쪽에
취미로 통기타 배우기 좋은
실용음악학원 추천해주세요
여러곳 추천해주세요^^*"
취미,음악,
취미,음악,
취미,음악,"안녕하세요. 저는 중학교 1학년 여학생임미다. 저는 어렸을때부터 음악 듣는것을 좋아하고 부르는것도 좋아해서 항상 진로를 음악쪽으로 생각하고 있었습니다. 그래서 올해 1월부터 저희 동네에 있는 가까운 실용음악 학원을 다니고 있는데요. 저는 작곡과 코드 피아노를 배우고 있습니다. 저는 처음엔 코드를 익히고 7개월 정도 지난 지금은 블루스를 익히고 있습니다. 몇달 전 학원 합주팀에 들어가서 피아노를 맡고 있어요. 학원에서는 발라드와 째즈를 자주 들려주시고 그런 장르의 곡을 배우는것 같은데..
제가 좋아하는 음악 장르는 발라드도 째즈도 아닌 힙합입니다. 가장 좋아하는 연예인도 지코임미다..저는 평소 음악을 들을때 랩과 힙한 노래를 즐겨 들어요. 그래서 저도 힙합 음악을 미디 등을 배워서 만들고 싶습니다.
제가 학원을 7개월 밖에 다니지 않아서 음악 상식을 넓히려고 다양한 장르를 천천히 배우는 것인지, 제가 좋아하는 힙합음악을 배울수 없는지, 배울수 있다면 언제쯤 배울수 있는지 궁금함미다! 현재 블루스를 배우고 있는데 블루스 다음에는 어떤것을 배우는지, 나중에 프로듀싱도 배우는지 궁금함니다! (학원에 무슨 컴퓨터랑 피아노가 이어져있는? 방도 있는데 거기서 그런 프로듀싱을 하는지는 모르겠어요..또 제가 언제 거기서 프로듀싱을 배울수 있을지도 모르겟네요..)
긴 글을 읽어주셔서 감사합니다!"
취미,음악,
취미,음악,
취미,음악,
취미,음악,
취미,음악,안녕하세요! 제가 음악을 좋아하는 사람이여서 언제 어디서든 쉽게 음악을 들을수 있는 앱을 찾고있는데 네트워크가 필요 없으면서 아이돌 노래가 나오는 그런 앱 있을까요? 추천해 주세요!
취미,음악,제가 2026년도에 서울예대 실용음악과 보컬전공 지원 할려고 하는데 경재룰이 엄첨 치열 할까요?
취미,음악,"안녕하세요~
저는 고1 여학생입니다~
저는 정말 음악을 좋아하는 학생인데요~
저가 드럼을 배우고있어요~
예전부터 배우고싶어했던거였지만
중학교떄 너무 바쁘게 살다가~
중3 2학기때부터 실용음악학원을 다니게됬어요~~
근데 이번 고1올라오고서 진로에대한생각을하다가
드럼으로 갈생각을 하고있어요~
공부는 솔직히 잘 못하지만..;
그래도 드럼에대한 경험은 쪼금 있다고봐요~
저는 일단 드럼학원에 꾸준히 다니고있고요~
토요일 일요일마다 교회에서 드럼연주도 하고있어요~
또 고등학교 밴드부에서도 드럼파트를 맡고있어요~~
근데 저가 이렇게 계속 고3까지 하면~
실용음악을 전공할수있을까요?
그리고 실용음악으로 가서 무슨일을 해야할까요ㅜㅠ
그리고 보통어느정도 배워야지 실용음악과를 갈수있는거죠?
저희 밴드부 드럼언닌 11년배웠다고 하는데요~ㅜㅜ
저가 많이 늦은건가요??ㅜㅜ
 "
취미,음악,"제가 실용음악과를 준비하는 학생인데…
실용음악과는 확실히 내신보다는 실기를 많이 보잖아요…
그래서 음악이 나의 길이 아니라는 것을 느꼈을 때 국제, 정치쪽으로 전공을 바꾸려고 하는데 그때를 대비해서 생기부를 정치, 국제 쪽으로 적는 것이 나을까요.. 아니면 그냥 음악쪽으로 적는 것이 나을까요…?"
취미,음악,
취미,음악,
취미,음악,
취미,음악,
취미,음악,학점은행제 음악학사(토요일) 있나요?
취미,음악,
취미,음악,
취미,음악,
취미,음악,
취미,음악,
취미,음악,보컬 잘 가르치는 실용음악 학원이요!
취미,음악,
취미,음악,
취미,음악,
취미,음악,
취미,음악,"제가 이제부터 음악쪽으로 갈려고 하는데 어떻게 시작해야 할까요?ㅜㅜ
그리고 아이패드랑 맥북중에 뭐로 구매 해야할까요
추천좀 해주세요 작업할때 사용하게요..
또 음악중 어떤 장르들이 있나요 자세히 써주십쇼"
취미,음악,
취미,음악,
취미,음악,"제 usb파일에는 야러 자료들의 파일과 음악모음파일이 들어있는데요, 오디오에 삽입해서 사용하려하는데
그냥꼽고 틀면 자동으로 음악모음파일이 재생되나요?"
취미,음악,음악시간에 음악 조사하는게 있는데 나라 전통 민요랑 현대 음악까지 두개 조사해오라고 하시는데 케냐 현대음악 뭐 있는지 알려주실 분 있나요..??
취미,음악,저는 현재 고1인데요 어릴때부터 음악을 좋아해왔어요 케이팝도 좋아하고 악기 연주도 좋아해왔어요 근데 아무래도 예체능이 취업이 힘들고 돈 벌기 쉽지 않아서 가끔씩 음악쪽으로 진로를 정말 하고 싶어도 늦은 감도 있고 전망도 그렇고 돈도 별로 없고 부모님께서도 허락 안해주실 것 같아서 항상 포기하고 공부하다 다시 하고 싶고 그게 반복이었어요 근데 드럼 전공을 하고 싶어졌어요 드럼이 저에겐 너무 매력적이고 그렇다고 드럼 학원을 다닐수도 없어서 드럼 앱?으로 게임처럼 드럼치고 그게 다에요 그래서 기본기도 아예 없고 배운 적도 없어서 너무 고민돼요 제가 공부 쪽으로는 과학을 좋아해서 자연계열 학과를 일단 희망하고 있는데요 음악에 비하면 정말 아무것도 아니에요 실제로 그 학과가 절실하지도 않아요 저는 음악이 절실해요 근데 이제 와서 입시를 준비하기엔 너무 늦은거겠죠..? 기악과를 준비하기엔 너무 늦어버린거겠죠..? 주변에선 다 안된다 그러는데 어떻게 해야할까요..?
취미,음악,
취미,음악,
취미,음악,
취미,음악,
취미,음악,임영웅 신곡 발매 후 음악방송 출연 있던데요 첫번째 어느 음악방송 출연인지 알려 주세요
취미,음악,
취미,음악,
취미,음악,
취미,음악,
취미,음악,아이유는 인디음악인가요 케이팝 인가요?
취미,음악,
취미,음악,"'피아니스트' 라는 음악 영화에 대해 질문 드리고 싶어 글을 쓰게 되었습니다.

첫 째. '피아니스트'에서의 사회,문화,시대적 의미,음악적 특징과 맥락은 무엇인가?

둘째. 영화에서 연주된 쇼팽의 피아노곡에 대해 그의 음악의 이름과 특징은 무엇인가?

셋째. 영화 '피아니스트'에 역사적 배경은 무엇인가?

답변 주시면 감사하겠습니다! ㅠ"
취미,음악,"15살 여중딩입니다
예전부터 선생님이 되고싶다는 생각을 자주했었는데
제가 제일 자신있고 잘하는게 음악이거든요
그래서 음악 선생님이 되고싶은데
1.어떻게하면 음악선생님이 될수있나요?
2.드럼을전공으로해도 음악선생님이 될수있나요?
3.성적은 어느정도해야 좋나요?
4.음악선생님이 되려면 무엇을 알아야하나요?
저가 아직 어리기때문에.. 쉽게 설명 부탁드립니다"
취미,음악,20살넘은 24살이 음악을 전공하기에는 많이늦은나이인가요?
취미,음악,"음악작업 하는데 노트북 질문

에이블톤 쓰는데

램 16 기가 vs 32기가 뭐가 좋을까요?

트랙은 적을땐 20개 많을땐 100가까이가는거같습니다

가상악기 이펙터 꽤써요

16기가 램 vs

32기가 램 뭐 쓰는게좋나요??

32는 너무 과한가요?"
취미,음악,
취미,음악,"음악 수행으로 진로 아니면 관심있는거랑 음악이랑 관련지어서 ppt를 만들어야하는데 제가 요리 쪽으로 주제를 ""음식과 음악의 상관관계"" 로 했는데 목차를 뭐로해야할지 모르겠어서 한 3~4개 정도만 알려주시면 좋겠어요.....


https://ireview.kr/8568

https://www.esquirekorea.co.kr/article/35348

https://naver.me/GmVazSZ7

https://www.vogue.co.kr/2016/06/20/%EC%88%A0%EA%B3%BC-%EC%9D%8C%EC%95%85%EC%9D%98-%EC%83%81%EA%B4%80-%EA%B4%80%EA%B3%84/"
취미,음악,"임영웅 가수의 별빛같은나의사랑아 노래가 트로트곡인데...음악방송서 1위했었잖아요~~♡

축하한다고 스텝들과함께 같이 케익도 자르고 꽃다발도 받는 영상이 있다들었어요~~
영상좀 찾아 주실래요?"
취미,음악,
취미,음악,
취미,음악,
취미,음악,
취미,음악,갤럭시에있던. 음악파일 아이폰으로 앱없이 보내는 방ㅓㅂ 알려주세여
취미,음악,
취미,음악,"음악 프로듀서가 꿈인 중3인데요
이제부터라도 음악을 제대로 배워야하는데 제가 하고 싶은 일이 정확히 뭔지 모르겠어요
회사로 들어가서 주로 아티스트 노래믹싱, 녹음을 하고 싶은데 노래도 직접 만들고 싶고…
라도님도 음악 프로듀서인 걸로 알고 있는데 프로듀서?a&r로? 엔터에 들어가면 라도님이 하시는 일을 할 수 있을까요"
취미,음악,이번에 체육대회에서 음악을 틀어야 하는데 2곡을 편집해서 음악을 만들어야 하는데 어떡게 해야 할지 잘 모르겠네요 ㅠ 음악 편집앱은 있는데 유튜브에서 노래 2곡을 다운받아하는거 아닌가요? ㅠㅠ 방법 좀 알려주세요 ㅠㅠ
취미,음악,
취미,음악,
취미,음악,
취미,음악,
취미,음악,"임영웅 신곡 모래알갱이 발매 했는데 음악방송에서
1위 소식 있나요?"
취미,음악,
취미,음악,
취미,음악,
취미,음악,
취미,음악,"임영웅 3사 음악방송 인증샷 사진들이 다 있던데요
한장에 모아진 사진도 있을까요?"
취미,음악,
취미,음악,
취미,음악,
취미,음악,
